severity_1-day,severity_2-day,severity_3-day,severity_4-day,severity_5-day,severity_6-day,severity_7-day,total_deaths_hospital,hospital_name,cms_certification_number,countyfips,countyname,statename,system_affiliation,latitude,longitude
2,2,2,2,2,2,2,0,Washington DC VA Medical Center,09002F,11001,Washington,DC,"Department of Veterans Affairs - Washington, DC",38.93,-77.01
2,2,2,2,2,2,2,0,Cincinnati VA Medical Center,36003F,39061,Hamilton,OH,"Department of Veterans Affairs - Washington, DC",39.14,-84.51
2,2,2,2,2,2,2,0,Shriners Hospitals for Children - Cincinnati,363308,39061,Hamilton,OH,"Shriners Hospitals for Children - Tampa, FL",39.14,-84.5
1,1,1,1,1,1,1,0,Atlantic Rehabilitation Institute,313038,34027,Morris,NJ,"Not In Any System - ,",40.76,-74.43
1,1,1,1,1,1,1,0,Milwaukee VA Medical Center,52003F,55079,Milwaukee,WI,"Department of Veterans Affairs - Washington, DC",43.02,-87.98
2,2,2,2,2,2,2,0,Jefferson Methodist Hospital,390205,42101,Philadelphia,PA,"Jefferson Health - Philadelphia, PA",39.92,-75.17
2,2,2,2,2,2,2,0,Corporal Michael J.Crescenz VAMC,39009F,42101,Philadelphia,PA,"Department of Veterans Affairs - Washington, DC",39.95,-75.2
2,2,2,2,2,2,2,0,Pembroke Hospital,224027,25023,Plymouth,MA,"Universal Health Services, Inc. - King of Prussia, PA",42.1,-70.77
1,1,1,1,1,1,1,0,Naval Hospital Bremerton,50006F,53035,Kitsap,WA,"TRICARE - Falls Church, VA",47.59,-122.69
2,2,2,2,2,2,2,0,Springfield Hospital,390155,42045,Delaware,PA,"Prospect Medical Holdings - Los Angeles, CA",39.92,-75.35
1,1,1,1,1,1,1,0,Marshfield Medical Center - Eau Claire,520210,55035,Eau Claire,WI,"Marshfield Clinic Health System - Marshfield, WI",44.79,-91.52
1,1,1,1,1,1,1,0,Martinsburg VA Medical Center,51005F,54003,Berkeley,WV,"Department of Veterans Affairs - Washington, DC",39.41,-77.91
1,1,1,1,1,1,1,0,Batavia VA Medical Center,33010F,36037,Genesee,NY,"Department of Veterans Affairs - Washington, DC",43.01,-78.2
1,1,1,1,1,1,1,0,Caswell Developmental Center,349009,37107,Lenoir,NC,"North Carolina Department of Health and Human Services - Raleigh, NC",35.27,-77.62
1,1,1,1,1,1,1,0,Cheyenne VA Medical Center,53004F,56021,Laramie,WY,"Department of Veterans Affairs - Washington, DC",41.15,-104.79
2,2,2,2,2,2,2,0,Shriners Hospitals for Children - Saint Louis,263304,29189,St Louis,MO,"Shriners Hospitals for Children - Tampa, FL",38.63,-90.26
1,1,1,1,1,1,1,0,Eastern Louisiana Health System - Feliciana Forensic Facility,194008,22037,East Feliciana,LA,"Louisiana Department of Health and Hospitals - Baton Rouge, LA",30.83,-91.21
1,1,1,1,1,1,1,0,Blanchfield Army Community Hospital,18003F,21047,Christian,KY,"TRICARE - Falls Church, VA",36.64,-87.45
2,2,2,2,2,2,2,0,KeyStone Center,39052E,42045,Delaware,PA,"Universal Health Services, Inc. - King of Prussia, PA",39.87,-75.36
1,1,1,1,1,1,1,0,Bayne-Jones Army Community Hospital,19050F,22115,Vernon,LA,"TRICARE - Falls Church, VA",31.06,-93.21
1,1,1,1,1,1,1,0,Chillicothe VA Medical Center,36008F,39141,Ross,OH,"Department of Veterans Affairs - Washington, DC",39.39,-83.01
1,1,1,1,1,1,1,0,VA Illiana Health Care System,14004F,17183,Vermilion,IL,"Department of Veterans Affairs - Washington, DC",40.13,-87.59
1,1,1,1,1,1,1,0,Durham VA Medical Center,34012F,37063,Durham,NC,"Department of Veterans Affairs - Washington, DC",36.01,-78.94
1,1,1,1,1,1,1,0,Dublin VA Medical Center,11031F,13175,Laurens,GA,"Department of Veterans Affairs - Washington, DC",32.54,-82.94
1,1,1,1,1,1,1,0,Troy Hospital,360368,39109,Miami,OH,"Kettering Health Network - Dayton, OH",40.04,-84.21
1,1,1,1,1,1,1,0,Summit Medical Center,530034,56025,Natrona,WY,"Not In Any System - ,",42.84,-106.23
1,1,1,1,1,1,1,0,Tidelands Health Rehabilitation Hospital,423033,45043,Georgetown,SC,"Not In Any System - ,",33.56,-79.04
1,1,1,1,1,1,1,0,Burdett Birth Center,330409,36083,Rensselaer,NY,"Not In Any System - ,",42.73,-73.67
1,1,1,1,1,1,1,0,Bath VA Medical Center,33011F,36101,Steuben,NY,"Department of Veterans Affairs - Washington, DC",42.34,-77.35
1,1,1,1,1,1,1,0,Marion VA Medical Center,14008F,17199,Williamson,IL,"Department of Veterans Affairs - Washington, DC",37.73,-88.95
1,1,1,1,1,1,1,0,Naval Hospital Camp Lejeune,34011F,37133,Onslow,NC,"TRICARE - Falls Church, VA",34.72,-77.36
1,1,1,1,1,1,1,0,Perry Point VA Medical Center,21010F,24015,Cecil,MD,"Department of Veterans Affairs - Washington, DC",39.55,-76.06
1,1,1,1,1,1,1,0,Allegiance Behavioral Health Center Of Plainview,454101,48189,Hale,TX,"Allegiance Health Management - Shreveport, LA",34.21,-101.73
1,1,1,1,1,1,1,0,Columbus Behavioral Center for Children and Adolescents,154048,18005,Bartholomew,IN,"Universal Health Services, Inc. - King of Prussia, PA",39.25,-85.9
2,2,2,2,2,2,2,0,John D. Dingell VA Medical Center,23037F,26163,Wayne,MI,"Department of Veterans Affairs - Washington, DC",42.36,-83.06
1,1,1,1,1,1,1,0,Ralph H. Johnson VA Medical Center,42029F,45019,Charleston,SC,"Department of Veterans Affairs - Washington, DC",32.78,-79.95
2,2,2,2,2,2,2,0,Northern Arizona VA Health Care System,03033F,4025,Yavapai,AZ,"Department of Veterans Affairs - Washington, DC",34.55,-112.45
2,2,2,2,2,2,2,0,San Antonio Military Medical Center North - Brooke Army Medical Center,45069F,48029,Bexar,TX,"TRICARE - Falls Church, VA",29.46,-98.42
2,2,2,2,2,2,2,0,Audie L. Murphy Memorial VA Hospital,45090F,48029,Bexar,TX,"Department of Veterans Affairs - Washington, DC",29.51,-98.58
2,2,2,2,2,2,2,0,Saint Joseph's Behavioral Health Center,54123,6077,San Joaquin,CA,"CommonSpirit Health - Englewood, CO",37.98,-121.29
1,1,1,1,1,1,1,0,Northport VA Medical Center,332378,36103,Suffolk,NY,"Department of Veterans Affairs - Washington, DC",40.9,-73.3
1,1,1,1,1,1,1,0,Sagamore Children's Psychiatric Center,334064,36103,Suffolk,NY,"New York State Office of Mental Health - Albany, NY",40.79,-73.38
2,2,2,2,2,2,2,0,Memphis VA Medical Center,44013F,47157,Shelby,TN,"Department of Veterans Affairs - Washington, DC",35.14,-90.03
2,2,2,2,2,2,2,0,Shriners Hospitals for Children - Twin Cities,243303,27053,Hennepin,MN,"Shriners Hospitals for Children - Tampa, FL",44.96,-93.21
2,2,2,2,2,2,2,0,John Cochran Division,26010F,29189,St Louis,MO,"Department of Veterans Affairs - Washington, DC",38.64,-90.23
1,1,1,1,1,1,1,0,Syracuse VA Medical Center,33024F,36067,Onondaga,NY,"Department of Veterans Affairs - Washington, DC",43.04,-76.14
2,2,2,2,2,2,2,0,Naval Hospital Pensacola,10018F,12033,Escambia,FL,"TRICARE - Falls Church, VA",30.4,-87.3
1,1,1,1,1,1,1,0,Sugar Land Rehabilitation Hospital,673068,48157,Fort Bend,TX,"Not In Any System - ,",29.59,-95.64
1,1,1,1,1,1,1,0,Encompass Health Rehabilitation Hospital of Katy,673071,48157,Fort Bend,TX,"Encompass Health - Birmingham, AL",29.77,-95.78
1,1,1,1,1,1,1,0,Rockefeller University Hospital,330387,36061,New York,NY,"Not In Any System - ,",40.76,-73.96
2,2,2,2,1,1,1,0,VA Sierra Nevada Health Care System,29002F,32031,Washoe,NV,"Department of Veterans Affairs - Washington, DC",39.52,-119.8
1,1,1,1,1,1,1,0,VA New York Harbor Healthcare System - Manhattan Campus,33017F,36061,New York,NY,"Department of Veterans Affairs - Washington, DC",40.74,-73.98
2,2,2,2,2,2,2,0,Spokane VA Medical Center,50011F,53063,Spokane,WA,"Department of Veterans Affairs - Washington, DC",47.7,-117.48
1,1,1,1,1,1,1,0,VA Boston Healthcare System - West Roxbury Campus,22003F,25025,Suffolk,MA,"Department of Veterans Affairs - Washington, DC",42.27,-71.17
2,2,2,2,2,2,2,0,Shriners Hospital for Children - Spokane,503302,53063,Spokane,WA,"Shriners Hospitals for Children - Tampa, FL",47.65,-117.43
1,1,1,1,1,1,1,0,Pinnacle Pointe Hospital,44013,5119,Pulaski,AR,"Universal Health Services, Inc. - King of Prussia, PA",34.75,-92.4
1,1,1,1,1,1,1,0,Manchester VA Medical Center,30001F,33011,Hillsborough,NH,"Department of Veterans Affairs - Washington, DC",43.01,-71.44
1,1,1,1,1,1,1,0,Community Stroke & Rehabilitation Center,153045,18089,Lake,IN,"Community Healthcare System - Munster, IN",41.43,-87.34
1,1,1,1,1,1,1,0,Saint Luke's Hospital of Kansas City Crittenton Children's Center,264018,29095,Jackson,MO,"Saint Luke's Health System - Kansas City, MO",38.92,-94.48
1,1,1,1,1,1,1,0,Kansas City VA Medical Center,260936,29095,Jackson,MO,"Department of Veterans Affairs - Washington, DC",39.07,-94.53
1,1,1,1,1,1,1,0, Rocky Mountain Regional VA Medical Center,06005F,8001,Adams,CO,"Department of Veterans Affairs - Washington, DC",39.73,-104.93
1,1,1,1,1,1,1,0,VA Northern Indiana Health Care System - Fort Wayne Campus,15002F,18003,Allen,IN,"Department of Veterans Affairs - Washington, DC",41.09,-85.11
1,1,1,1,1,1,1,0,Omaha VA Medical Center,28006F,31055,Douglas,NE,"Department of Veterans Affairs - Washington, DC",41.25,-95.97
1,1,1,1,1,1,1,0,Keller Army Community Hospital,33025F,36071,Orange,NY,"TRICARE - Falls Church, VA",41.4,-73.98
1,1,1,1,1,1,1,0,Rockland Children's Psychiatric Center,334066,36087,Rockland,NY,"New York State Office of Mental Health - Albany, NY",41.05,-73.97
1,1,1,1,1,1,1,0,Helen Hayes Hospital,330405,36087,Rockland,NY,"Not In Any System - ,",41.21,-73.99
1,1,1,1,1,1,1,0,East Tennessee Children's Hospital,443303,47093,Knox,TN,"Not In Any System - ,",35.96,-83.94
1,1,1,1,1,1,1,0,Shriners Hospitals for Children- Shreveport,193301,22017,Caddo,LA,"Shriners Hospitals for Children - Tampa, FL",32.48,-93.76
2,2,2,2,2,2,2,0,Totally Kids Rehabilitation Hospital,53038,6071,San Bernardino,CA,"Not In Any System - ,",34.07,-117.24
2,2,2,2,2,2,2,0,Robert E. Bush Naval Hospital,05039F,6071,San Bernardino,CA,"TRICARE - Falls Church, VA",34.23,-116.05
2,2,2,2,2,2,2,0,Eisenhower Army Medical Center,11033F,13245,Richmond,GA,"TRICARE - Falls Church, VA",33.43,-82.13
2,2,2,2,2,2,2,0,Charlie Norwood VA Medical Center,11030F,13245,Richmond,GA,"Department of Veterans Affairs - Washington, DC",33.47,-82.03
1,1,1,1,1,1,1,0,Kentfield Hospital San Francisco,52056,6075,San Francisco,CA,"Vibra Healthcare - Mechanicsburg, PA",37.77,-122.45
1,1,1,1,1,1,1,0,San Francisco VA Medical Center,05130F,6075,San Francisco,CA,"Department of Veterans Affairs - Washington, DC",37.78,-122.5
1,1,1,1,1,1,1,0,William S. Hall Psychiatric Institute,424003,45079,Richland,SC,"South Carolina Department of Mental Health - Columbia, SC",34.03,-81.03
1,1,1,1,1,1,1,0,Columbia VA Health Care System,42011F,45079,Richland,SC,"Department of Veterans Affairs - Washington, DC",33.98,-80.96
1,1,1,1,1,1,1,0,Fargo VA Health Care System,35002F,38017,Cass,ND,"Department of Veterans Affairs - Washington, DC",29.14,-82.2
2,2,2,2,2,2,2,0,Larue Carter Hospital,154008,18097,Marion,IN,"Indiana Family and Social Services Administration - Indianapolis, IN",39.8,-86.2
1,1,1,1,1,1,1,0,VA Boston Healthcare System - Jamaica Plain Division,22010F,25025,Suffolk,MA,"Department of Veterans Affairs - Washington, DC",42.33,-71.11
1,1,1,1,1,1,1,0,Bradley Hospital,414003,44007,Providence,RI,"Lifespan Corporation - Providence, RI",41.79,-71.37
2,2,2,2,2,2,2,0,Saint Vincent's Medical Center Inpatient Behavioral Health Westport,74000,9001,Fairfield,CT,"Hartford Healthcare - Hartford, CT",41.14,-73.33
1,1,1,1,1,1,1,0,Pontiac General Hospital,230013,26125,Oakland,MI,"Not In Any System - ,",42.64,-83.31
1,1,1,1,1,1,1,0,VA Hudson Valley Health Care System - Montrose Campus,33015F,36119,Westchester,NY,"Department of Veterans Affairs - Washington, DC",41.24,-73.93
1,1,1,1,1,1,1,0,Blythedale Children's Hospital,333301,36119,Westchester,NY,"Not In Any System - ,",41.07,-73.8
2,2,2,2,2,2,2,0,Hospital for Behavioral Medicine,224045,25027,Worcester,MA,"Not In Any System - ,",42.31,-71.77
2,2,2,2,2,2,2,0,Cleveland VA Medical Center,36004F,39035,Cuyahoga,OH,"Department of Veterans Affairs - Washington, DC",41.51,-81.61
2,2,2,2,2,2,2,0,The Children's Hospital for Rehabilitation at the Cleveland Clinic,363304,39035,Cuyahoga,OH,"Cleveland Clinic Health System - Cleveland, OH",41.48,-81.61
2,2,2,2,2,2,2,0,VA Connecticut Healthcare System - West Haven Campus,07003F,9009,New Haven,CT,"Department of Veterans Affairs - Washington, DC",41.28,-72.96
1,1,1,1,1,1,1,0,Shriners Hospitals for Children - Boston,223304,25025,Suffolk,MA,"Shriners Hospitals for Children - Tampa, FL",42.36,-71.07
2,2,2,2,2,2,2,0,VA Palo Alto Health Care System - Palo Alto Division,05031F,6085,Santa Clara,CA,"Department of Veterans Affairs - Washington, DC",37.4,-122.14
2,2,2,2,2,2,2,0,Kaiser Permanente Behavioral Health Center in Santa Clara,54150,6085,Santa Clara,CA,"Kaiser Permanente - Oakland, CA",37.34,-122
2,2,2,2,2,2,2,0,William Beaumont Army Medical Center,45068F,48141,El Paso,TX,"TRICARE - Falls Church, VA",31.82,-106.46
2,2,2,2,2,2,2,0,VA Pittsburgh Healthcare System - University Drive Campus,39012F,42003,Allegheny,PA,"Department of Veterans Affairs - Washington, DC",40.45,-79.96
2,2,2,2,2,2,2,0,Children's Home of Pittsburgh's Pediatric Specialty Hospital,393304,42003,Allegheny,PA,"Not In Any System - ,",40.46,-79.94
1,1,1,1,1,1,1,0,Providence VA Medical Center,41002F,44007,Providence,RI,"Department of Veterans Affairs - Washington, DC",41.83,-71.44
2,2,2,2,2,2,2,0,SSM  Health Cardinal Glennon Children's Hospital,269807,29189,St Louis,MO,"SSM Health Care - Saint Louis, MO",38.62,-90.24
1,1,2,1,1,1,1,0,Atlanta VA Medical Center,11083F,13089,De Kalb,GA,"Department of Veterans Affairs - Washington, DC",33.8,-84.31
2,2,2,2,2,2,2,0,Richard L. Roudebush VA Medical Center,15003F,18097,Marion,IN,"Department of Veterans Affairs - Washington, DC",39.78,-86.19
2,2,2,2,2,2,2,0,West Palm Beach VA Medical Center,10065F,12099,Palm Beach,FL,"Department of Veterans Affairs - Washington, DC",26.79,-80.11
2,2,2,2,2,2,2,0,Bay Pines VA Healthcare System,10009F,12103,Pinellas,FL,"Department of Veterans Affairs - Washington, DC",27.81,-82.78
2,2,2,2,2,2,2,0,VA Maryland Health Care System - Baltimore VA Medical Center,21005F,24005,Baltimore,MD,"Department of Veterans Affairs - Washington, DC",39.29,-76.62
2,2,2,2,2,2,2,0,VA Central California Health Care System,05025F,6019,Fresno,CA,"Department of Veterans Affairs - Washington, DC",36.77,-119.78
2,2,2,2,2,2,2,0,Paragon Residential Treatment for Youth,244016,27053,Hennepin,MN,"Not In Any System - ,",45.07,-93.44
2,2,2,2,2,2,2,0,Minneapolis VA Medical Center,24001F,27053,Hennepin,MN,"Department of Veterans Affairs - Washington, DC",44.9,-93.2
2,2,2,2,2,2,2,0, Pappas Rehabilitation Hospital for Children,222025,25021,Norfolk,MA,"Massachusetts Executive Office of Health and Human Services - Boston, MA",42.18,-71.13
2,2,2,2,2,2,2,0,Western New York Children's Psychiatric Center,334065,36029,Erie,NY,"New York State Office of Mental Health - Albany, NY",42.82,-78.73
2,2,2,2,2,2,2,0,Buffalo VA Medical Center,33012F,36029,Erie,NY,"Department of Veterans Affairs - Washington, DC",42.95,-78.81
2,2,2,2,2,2,2,0,VA New Jersey Healthcare System - East Orange Campus,31001F,34013,Essex,NJ,"Department of Veterans Affairs - Washington, DC",40.75,-74.24
1,1,1,1,1,1,1,0,  Northside Behavioral Health Center,104023,12057,Hillsborough,FL,"Not In Any System - ,",28.06,-82.43
1,1,1,1,1,1,1,0,Shriners Hospitals for Children - Tampa,103303,12057,Hillsborough,FL,"Shriners Hospitals for Children - Tampa, FL",28.06,-82.42
1,1,1,1,1,1,1,0,James A. Haley Veterans' Hospital,10063F,12057,Hillsborough,FL,"Department of Veterans Affairs - Washington, DC",28.06,-82.43
1,1,1,1,1,1,1,0,Saint Joseph's Women's Hospital,100227,12057,Hillsborough,FL,"BayCare Health System - Clearwater, FL",27.98,-82.49
1,1,1,1,1,1,1,0,Roper St. Francis Berkeley Hospital,420110,45035,Dorchester,SC,"Not In Any System - ,",33.06,-80.09
1,1,1,1,1,1,1,0,Children's Hospital of Richmond at VCU,493303,51760,Richmond City,VA,"VCU Health - Richmond, VA",37.57,-77.45
1,1,1,1,1,1,1,0,Naval Hospital Beaufort,42009F,45013,Beaufort,SC,"TRICARE - Falls Church, VA",32.39,-80.68
2,1,1,1,1,1,1,0,Novant Health Rehabilitation Hospital,343027,37067,Forsyth,NC,"Not In Any System - ,",36.05,-80.32
1,1,1,1,1,1,1,0,Johnston-Willis Hospital,490028,51041,Chesterfield,VA,"HCA Healthcare - Nashville, TN",37.51,-77.6
1,2,2,2,2,2,2,0,Central Texas Veterans Health Care System - Olin E. Teague Veterans' Center,45086F,48027,Bell,TX,"Department of Veterans Affairs - Washington, DC",31.08,-97.35
1,1,1,1,1,1,1,0,Shriners Hospitals for Children-Galveston,453311,48167,Galveston,TX,"Shriners Hospitals for Children - Tampa, FL",29.31,-94.78
1,1,1,1,1,1,1,0,J.D. McCarty Center,373300,40027,Cleveland,OK,"Not In Any System - ,",35.23,-97.41
1,1,1,1,1,1,1,0,G.V. Sonny Montgomery VA Medical Center,25043F,28049,Hinds,MS,"Department of Veterans Affairs - Washington, DC",32.33,-90.17
1,1,1,1,1,1,1,0,VA Butler Healthcare,39002F,42019,Butler,PA,"Department of Veterans Affairs - Washington, DC",40.89,-79.94
1,1,1,1,1,1,1,0,Erie VA Medical Center,39005F,42049,Erie,PA,"Department of Veterans Affairs - Washington, DC",42.1,-80.06
1,1,1,1,1,1,1,0,Hunter Holmes McGuire VA Medical Center,49010F,51760,Richmond City,VA,"Department of Veterans Affairs - Washington, DC",37.5,-77.47
1,1,1,1,1,1,1,0,Alexandria VA Health Care System,19043F,22079,Rapides,LA,"Department of Veterans Affairs - Washington, DC",31.36,-92.43
1,1,1,1,1,1,1,0,Charles George VA Medical Center - Asheville NC,34036F,37021,Buncombe,NC,"Department of Veterans Affairs - Washington, DC",35.59,-82.49
1,1,1,1,1,1,1,0,Fayetteville VA Medical Center,34013F,37051,Cumberland,NC,"Department of Veterans Affairs - Washington, DC",35.09,-78.88
1,1,1,1,1,1,1,0,Womack Army Medical Center,34014F,37051,Cumberland,NC,"TRICARE - Falls Church, VA",35.15,-79
1,1,1,1,1,1,1,0,Rainier Springs Hospital,504013,53011,Clark,WA,"Not In Any System - ,",45.71,-122.64
1,1,1,1,1,1,1,0,Brentwood Behavioral Healthcare of Mississippi,254007,28121,Rankin,MS,"Universal Health Services, Inc. - King of Prussia, PA",32.33,-90.1
1,1,1,1,1,1,1,0,Taylor Hardin Secure Medical Facility,14011,1125,Tuscaloosa,AL,"Alabama Department of Mental Health - Montgomery, AL",33.22,-87.52
1,1,1,1,1,1,1,0,Tuscaloosa VA Medical Center,01021F,1125,Tuscaloosa,AL,"Department of Veterans Affairs - Washington, DC",33.19,-87.49
1,1,1,1,1,1,1,0,Perimeter Behavioral Hospital of Springfield,264033,29077,Greene,MO,"Perimeter Healthcare - Alphretta, GA",37.25,-93.27
2,2,2,2,2,2,2,0,Michael E. DeBakey VA Medical Center,45074F,48201,Harris,TX,"Department of Veterans Affairs - Washington, DC",29.71,-95.39
2,2,2,2,2,2,2,0,Shriners Hospitals for Children - Houston,453312,48201,Harris,TX,"Shriners Hospitals for Children - Tampa, FL",29.7,-95.41
1,1,1,1,1,1,1,0,Cottonwood Creek Behavioral Hospital,134017,16001,Ada,ID,"Haven Behavioral Healthcare, Inc. - Nashville, TN",43.59,-116.36
1,1,1,1,1,1,1,0,Saint Alphonsus Regional Rehabilitation Hospital,133028,16001,Ada,ID,"Not In Any System - ,",43.61,-116.25
1,1,1,1,1,1,1,0,Boise VA Medical Center,13003F,16001,Ada,ID,"Department of Veterans Affairs - Washington, DC",43.62,-116.19
1,1,1,1,1,1,1,0,PAM Rehabilitation Hospital of Round Rock,673069,48491,Williamson,TX,"Post Acute Medical - Camp Hill, PA",30.56,-97.65
1,1,1,1,1,1,1,0,Geisinger St. Luke's Hospital,390332,42107,Schuylkill,PA,"Not In Any System - ,",40.64,-76.09
2,2,2,2,2,2,2,0,VA Long Beach Healthcare System,05027F,6037,Los Angeles,CA,"Department of Veterans Affairs - Washington, DC",33.78,-118.12
1,1,1,1,1,1,1,0,Evansville State Hospital,154056,18163,Vanderburgh,IN,"Indiana Family and Social Services Administration - Indianapolis, IN",37.97,-87.51
1,1,1,1,1,1,1,0,Tripler Army Medical Center,12001F,15003,Honolulu,HI,"TRICARE - Falls Church, VA",21.36,-157.89
1,1,1,1,1,1,1,0,SandyPines,104064,12085,Martin,FL,"Universal Health Services, Inc. - King of Prussia, PA",26.98,-80.1
1,1,1,1,1,1,1,0,"James E. Van Zandt VA Medical Center - Altoona, PA",39001F,42013,Blair,PA,"Department of Veterans Affairs - Washington, DC",40.49,-78.4
2,2,2,2,2,2,2,0,Wilson N. Jones Regional Medical Center,450469,48181,Grayson,TX,"Alecto Healthcare - Irvine, CA",33.64,-96.62
1,1,1,1,1,1,1,0,UCHealth Greeley Hospital,60131,8123,Weld,CO,"UCHealth - Aurora, CO",40.39,-104.79
1,1,1,1,1,1,1,0,The Rehabilitation Hospital of Montana,273025,30111,Yellowstone,MT,"Not In Any System - ,",45.74,-108.61
1,1,1,1,1,1,1,0,375th Medical Group - Scott Air Force Base Medical Center,14011F,17163,St Clair,IL,"TRICARE - Falls Church, VA",38.54,-89.87
1,1,1,1,1,1,1,0,Albany Stratton VA Medical Center,33009F,36001,Albany,NY,"Department of Veterans Affairs - Washington, DC",42.65,-73.77
1,1,1,1,1,1,1,0,Lebanon VA Medical Center,39006F,42075,Lebanon,PA,"Department of Veterans Affairs - Washington, DC",40.32,-76.4
1,1,1,1,1,1,1,0,Gulfport Behavioral Health System,254011,28047,Harrison,MS,"Universal Health Services, Inc. - King of Prussia, PA",30.45,-89.1
1,1,1,1,1,1,1,0,Oceans Behavioral Hospital Biloxi,254012,28047,Harrison,MS,"Oceans Healthcare - Plano, TX",30.39,-89
1,1,1,1,1,1,1,0,Lexington VA Medical Center-Cooper Division,18007F,21067,Fayette,KY,"Department of Veterans Affairs - Washington, DC",38.03,-84.51
1,1,1,1,1,1,1,0,Battle Creek VA Medical Center,23012F,26025,Calhoun,MI,"Department of Veterans Affairs - Washington, DC",42.34,-85.3
1,1,1,1,1,1,1,0,William S. Middleton Memorial Veterans Hospital,52004F,55025,Dane,WI,"Department of Veterans Affairs - Washington, DC",43.07,-89.43
2,2,2,2,2,2,2,0,VA New York Harbor Healthcare System - Brooklyn Campus,33020F,36047,Kings,NY,"Department of Veterans Affairs - Washington, DC",40.61,-74.02
